,nerdiness
262,0.3107911297895938
263,0.3968526364009555
264,0.33114077789550195
265,0.5880293180806117
266,0.7693900810580067
267,0.695544933582933
268,0.7646179769343652
269,0.7314331517661378
270,0.6065382861705731
271,0.3671832807061579
272,0.49289853220384394
273,0.2918718918363408
274,0.6619062613276486
275,0.31355976761939747
276,0.3262077067669961
277,0.5152039240938052
278,0.3002952457871259
279,0.6433365356370714
280,0.6356141448678189
281,0.33218903140879247
282,0.8733059546050633
283,0.5976827045021303
284,0.3872308739413038
285,0.7709565339708292
286,0.5513025947141107
287,0.6900512027478115
288,0.524339984853663
289,0.8298362433388687
290,0.7683333615866405
291,0.43697340908911925
292,0.5579893475212607
293,0.5727381412885735
294,0.610226018425623
295,0.5534813887490408
296,0.82427715679066
297,0.4568278387817295
298,0.4716809775285092
299,0.7444663303119801
300,0.2983768346644105
301,0.7386423373471631
302,0.6021241808214092
303,0.38803216638449617
304,0.4604996121903862
305,0.8075360304675212
306,0.7133418630522579
307,0.34298916569950194
308,0.7314184467098702
309,0.6698944476171743
310,0.7714772404489683
311,0.6143646487699262
312,0.5588269308132627
313,0.11658238358124255
314,0.7545532843376889
315,0.5163662818215523
316,0.5143392229685776
317,0.3966799168776632
318,0.6674627372966443
319,0.5341884749703005
320,0.6645099476928217
321,0.7711886679191432
322,0.5034931261182091
323,0.8406697817281779
324,0.5010408623831292
325,0.7618853921229461
326,0.4678278047190121
327,0.408899706220298
328,0.8680143913979445
329,0.6699726301538651
330,0.7545532843376889
331,0.8631457867613843
332,0.6225984515129729
333,0.7463395630565964
334,0.3640362590159049
335,0.4019427375013449
336,0.4229704412332295
337,0.8209018047933073
338,0.5460066104614252
339,0.4798986835167572
340,0.5047175886066659
341,0.4079173467384756
342,0.5696938316824666
343,0.4978579463714075
344,0.7489081094536253
345,0.8169654686765854
346,0.5199759395283523
347,0.842408851284203
348,0.3112330429618732
349,0.5273638511626874
350,0.6085933987859131
351,0.7257644439045245
352,0.8031117243712752
353,0.6943018908240731
354,0.47244993941133423
355,0.5458157434006681
356,0.8815373672017829
357,0.753994268303904
358,0.5132179627505914
359,0.1413409085684488
360,0.25980251241149593
361,0.4781345425734211
362,0.41222130591995243
363,0.4636087546965038
364,0.8222034228812788
365,0.584788009124268
366,0.6810868377197331
367,0.7743655596601905
368,0.6045999987860968
369,0.5932798178331075
370,0.7806093746519011
371,0.520780402258309
372,0.7897182274985047
373,0.3945045813257179
374,0.5636534062337151
375,0.4160711587230747
376,0.5860884628225701
377,0.4273602981354574
378,0.6912871197595213
379,0.49249015854938377
380,0.499519308394164
381,0.5880758692491389
382,0.7549999479477179
383,0.5659699493857938
384,0.5909109795070512
385,0.500082806792658
386,0.7887622368278623
387,0.7001783219249121
388,0.787469360994784
389,0.6987364929122791
390,0.7988191087433245
391,0.5211579036313312
392,0.6514468525022562
393,0.3451440428910823
394,0.5984111684544637
395,0.48692859100837577
396,0.6854833773580706
397,0.7428466330721241
398,0.6646318271844227
399,0.7931092840808174
400,0.6873906615519917
401,0.33935347671605814
402,0.7345311937631119
403,0.4036270047718919
404,0.7667886727445743
405,0.2637980824537625
406,0.582150653867854
407,0.42784042938140404
408,0.8198158863091249
409,0.42642841592653974
410,0.6064660323488243
411,0.6113126779481237
412,0.1666306043813294
413,0.5240347959554273
414,0.5679248014260233
415,0.1487781779919679
416,0.6083143068319604
417,0.7132660605874293
418,0.544430935532271
419,0.40348414241047514
420,0.7216946524265565
421,0.5382691128649343
422,0.6067679250387309
423,0.28751945201825874
424,0.38829118291216097
425,0.4393132026743101
426,0.4642204613693804
427,0.7738105736379443
428,0.49706830248237094
429,0.5454621102752726
430,0.8568729959225534
431,0.8998724153263421
432,0.6026355375275046
433,0.13944651023177423
434,0.7218135086329022
435,0.7740479064218023
436,0.5176619078540927
437,0.24708706130983069
438,0.5163276989816113
439,0.45974996973051924
440,0.1997043405291338
441,0.49764580564814603
442,0.42520629683101624
443,0.33441085182255653
444,0.5653363849188967
445,0.7645790265229436
446,0.2607184656804112
447,0.30524700743013333
448,0.718616892032094
449,0.2736569646033895
450,0.8379512224433604
451,0.6842301536452801
452,0.16322847212266975
453,0.15366778525359873
454,0.7389314762772404
455,0.523761037723389
456,0.7925337521222046
457,0.2916141774821181
458,0.39641992437982543
459,0.8264445567713418
460,0.5625043056884073
461,0.2668069317386427
462,0.6091273973359947
463,0.4589469533737011
464,0.4792214531988431
465,0.5248135006877889
466,0.12149047360892395
467,0.6601832333109309
468,0.6455035954505862
469,0.7136896151460351
470,0.3598353338626045
471,0.8249190597153812
472,0.6217657863881166
473,0.5896529740510004
474,0.4608129056183898
475,0.3232135852881825
476,0.7891773505404965
477,0.4650385153070913
478,0.6629571901314956
479,0.8878706204618098
480,0.6934438027329836
481,0.5372071035666002
482,0.7277785961259586
483,0.6593282465500633
484,0.13509424763630815
485,0.5806054687977057
486,0.6531423765854104
487,0.5844137050344068
488,0.37842966172860315
489,0.6872122262564827
490,0.8049179532532316
491,0.6222210531274778
492,0.8233819750981158
493,0.6500080180713693
494,0.6718738197320983
495,0.6624516273264206
496,0.8898842362756453
497,0.3566310028298271
498,0.6831019394759049
499,0.1895954141122845
500,0.6621159197542238
501,0.2728593646267911
502,0.5459391852669756
503,0.6430582614580618
504,0.294082570377987
505,0.3824436924973898
506,0.7556739819028225
507,0.7199155883523304
508,0.7284257404089427
509,0.33369801776152225
510,0.7096515664369475
511,0.34724010880757256
512,0.5692058996125962
513,0.769019844162364
514,0.4459049918345337
515,0.776479555822316
516,0.4451429111512593
517,0.2547250087992754
518,0.7608906950305325
519,0.5871317791674515
520,0.482871935083802
521,0.10484809145182783
522,0.8011795868493193
523,0.623868931113678
524,0.6276550897929282
525,0.5595693120171656
526,0.6667326762173528
527,0.43569393696527375
528,0.8716844426304636
529,0.3183590400448976
530,0.34057216237841476
531,0.37660777349864505
532,0.5812060904402507
533,0.5535945050626774
534,0.6938301685623068
535,0.7799038039733173
536,0.45765096919904363
537,0.5581477168724183
538,0.7232948264225422
539,0.5255492168791968
540,0.8215634061617152
541,0.49176573452350003
542,0.7389955131698089
543,0.655777953607331
544,0.544460237498756
545,0.7018607650874241
546,0.5407281688799535
547,0.8022155427484677
548,0.31044137798655363
549,0.8611366857478543
550,0.7237018886645644
551,0.4540619394544961
552,0.6997505183499699
553,0.476503463483028
554,0.7169088361745913
555,0.7493726346773126
556,0.7445938872780267
557,0.34697108392381865
558,0.5387263755324253
559,0.6787834296991582
560,0.7490654796904416
561,0.7288011914949107
562,0.7143134888559551
563,0.3723020565118405
564,0.3969737060562693
565,0.19411698067757943
566,0.5387745008196528
567,0.4543415268529749
568,0.619880282125238
569,0.6836541968669643
570,0.6737142957515047
571,0.39410951936827027
572,0.9111169711527959
573,0.4948781684851388
574,0.4926301179013067
575,0.7413759315222737
576,0.2755103664882594
577,0.47212490702179216
578,0.269991160950562
579,0.5904725993106507
580,0.3975301601393326
581,0.4932323313047786
582,0.4194834197876538
583,0.7155491617419787
584,0.2533276771239825
585,0.8743529753646692
586,0.7087603009006326
587,0.7663743556875487
588,0.2775815641386632
589,0.21553713557510143
590,0.7971340486894528
591,0.8368364327398519
592,0.6076280317891516
593,0.5647822000195276
594,0.6666721788690868
595,0.797389764863949
596,0.6444363258619279
597,0.3893324697588174
598,0.6511838095780835
599,0.5479849156539726
600,0.5967808893656882
601,0.715138762094143
602,0.6278593507926035
603,0.5528073366952748
604,0.8014119114746906
605,0.1287726429037582
606,0.862122903788423
607,0.8348985285520071
608,0.8425739587944654
609,0.7274754290479946
610,0.3993836394931356
611,0.3700244671532438
612,0.6494880148273228
613,0.6529315347286364
614,0.5676728131289331
615,0.3857770339799537
616,0.8677496718054915
617,0.49918769256730866
618,0.3047882256220804
619,0.15163557887884396
620,0.484479396233767
621,0.8423674303444456
622,0.6474568074673286
623,0.7092585462275037
624,0.6487559894194761
625,0.545086932169181
626,0.28689272393312176
627,0.47331005195991205
628,0.08937308253135573
629,0.28727372851474464
630,0.6477652083054616
631,0.15454045225134036
632,0.5020046919848858
633,0.6844109077697939
634,0.3407695153130084
635,0.6676408086389595
636,0.7823378566898672
637,0.5903614602515553
638,0.26449517041012854
639,0.8815295415656843
640,0.8291200428159197
641,0.5513692867326166
642,0.7735052445038805
643,0.732504488964036
644,0.12215202190709924
645,0.919478134821795
646,0.48494781209245774
647,0.47033223341448244
648,0.6297350539590697
649,0.6817219045144592
650,0.7216591141222574
651,0.14657700206041055
652,0.6647844902327015
653,0.5858461319471869
654,0.29171453830168037
655,0.793271851719795
656,0.8647095333921166
657,0.5552924030148099
658,0.5453497760036302
659,0.7297937383250757
660,0.4665771195267772
661,0.5089903129235762
662,0.6684795220783178
663,0.40609773769467356
664,0.62880202539591
665,0.4294062899678073
666,0.6895241395579997
667,0.6072738755956327
668,0.6701334096198027
669,0.5273224068119987
670,0.7595325781686046
671,0.6103844297217754
672,0.4351024551346349
673,0.14287273951470228
674,0.8447669831680488
675,0.48692859100837577
676,0.7925660734651209
677,0.37871830837933657
678,0.7318459531341546
679,0.5327201389111719
680,0.8887402081105265
681,0.39188922763027456
682,0.7752512782386237
683,0.5059420365022531
684,0.6173570834991007
685,0.7426974903004847
686,0.6848639773409024
687,0.6664264968569241
688,0.47102179712483366
689,0.6677123869804684
690,0.7234715358802274
691,0.5395847265779841
692,0.7993457573160178
693,0.44890326067436054
694,0.4162470369168694
695,0.5225058957524592
696,0.27847102255014416
697,0.2411324491524316
698,0.7244691993353927
699,0.7970855056201437
700,0.9107239385106923
701,0.5908255388198437
702,0.8906658811308233
703,0.3968553130182008
704,0.5430554718658341
705,0.2334309041911191
706,0.692678075331353
707,0.6622108525085167
708,0.8871532162596999
709,0.5748825387442238
710,0.7619866425303229
711,0.6373695839992332
712,0.365411275341133
713,0.5225058957524592
714,0.34212011510647883
715,0.4557917561193796
716,0.5371240219826209
717,0.5134895597608239
718,0.8594002814242571
719,0.6516770877548975
720,0.6347466098658997
721,0.5907079526541285
722,0.6460400314705608
723,0.7801866146476047
724,0.2910274222159475
725,0.47335985040670625
726,0.7873377024514151
727,0.8613584753307428
728,0.8430494266517053
729,0.2788517503437134
730,0.7212442785381524
731,0.12894820368026672
732,0.8796971767381909
733,0.7427077405483197
734,0.10000316978158298
735,0.8339634136241515
736,0.1545483039386111
737,0.13249691978783942
738,0.8284710481933084
739,0.05842217961446372
740,0.19702374087702182
741,0.5568093177853172
742,0.5370630612166333
743,0.6833693341472671
744,0.3995983595163884
745,0.1709403264318529
746,0.4899926693639752
747,0.20258025155285223
748,0.7073526665861731
749,0.5827429230037352
750,0.40456303803827165
751,0.8302196796627724
752,0.21655954906595573
753,0.5818454805290411
754,0.45417925848577284
755,0.38340544009167915
756,0.6312582205152074
757,0.726000546618733
758,0.5683177193739725
759,0.3147732942582037
760,0.8051127231510611
761,0.47475032440241766
762,0.7382457885641988
763,0.7199790039272947
764,0.3696450883409071
765,0.7919147933085822
766,0.7574551493987888
767,0.34195420105903535
768,0.7139959694407501
769,0.23880786162240306
770,0.3579861255848713
771,0.8995471176040639
772,0.45544740911992765
773,0.2778588189581401
774,0.8019299323489782
775,0.47803899139869666
776,0.9128167248261253
777,0.5581733234938274
778,0.2587741275481657
779,0.5262052792214619
780,0.7462929229974976
781,0.4185160227709325
782,0.7942574926934093
783,0.27377272069884145
784,0.8106751087381122
785,0.5096923566430828
786,0.3365092350433614
787,0.6683941645498322
788,0.786779426966163
789,0.09039003082134928
790,0.5665148199341311
791,0.5542618975149584
792,0.4951867745417073
793,0.7442842119379316
794,0.7975962181554689
795,0.07037709670335816
796,0.6334280219954168
797,0.6725017583078197
798,0.30823897415177437
799,0.8649504952928136
800,0.7231675048139747
801,0.5555630399758094
802,0.6935440630331017
803,0.5454060515552541
804,0.38731612017764383
805,0.28294153858625376
806,0.6536429011339595
807,0.24573270445620965
808,0.19542269620056119
809,0.3239348566051462
810,0.5753439029961257
811,0.196942622153137
812,0.6496707420382862
813,0.5555729334189111
814,0.8428627843931569
815,0.709459864272383
816,0.5650770730503974
817,0.37595857528599314
818,0.2999927511800319
819,0.8056372562319387
820,0.37844642895399966
821,0.7775235324858752
822,0.5286033012615626
823,0.5071047520289745
824,0.5970908899844856
825,0.8271382505153276
826,0.9002663311145279
827,0.3387983958385756
828,0.2293351974816842
829,0.40363864721922554
830,0.8193768526271844
831,0.7415900568695141
832,0.6827957687799083
833,0.7331042130516767
834,0.16782859701497652
835,0.3939799355719293
836,0.6117017006897588
837,0.6319914091008069
838,0.7366510922987345
839,0.6917832133723785
840,0.8047186079565921
841,0.6856944757600205
842,0.5900252082523797
843,0.6727128650141774
844,0.5696082881793356
845,0.5681397126374508
846,0.5835400887197434
847,0.6424132721182579
848,0.25631268576988414
849,0.3806027970093855
850,0.7289923845527011
851,0.6307664583437258
852,0.3172641327905085
853,0.7078898676131352
854,0.5606048602627377
855,0.8556960800527725
856,0.5524962038732939
857,0.3649844036889736
858,0.7391333142749654
859,0.7499145552008896
860,0.46683381799782203
861,0.591201913265129
862,0.19612197689402247
863,0.5210744780338891
864,0.49494275237832674
865,0.7416500725833148
866,0.8855490848693223
867,0.2956742122200377
868,0.6063849482133713
869,0.5027527773367334
870,0.7907861673896557
871,0.7606979992769906
872,0.8462003372066627
873,0.6435663168138923
874,0.8644313896177945
875,0.7101318859556173
876,0.604027639195607
877,0.6913772845312042
878,0.8350349433273764
879,0.6506070054989169
880,0.10643406285417056
881,0.6410528208521041
882,0.7812733525609824
883,0.5585131821252286
884,0.8190969303678188
885,0.7805973752200561
886,0.9198768909706988
887,0.7643907550045211
888,0.27580466326498393
889,0.8532479046049283
890,0.7726036129157023
891,0.6181321599209845
892,0.3248577506862475
893,0.7169002103576448
894,0.2269280890776598
895,0.39949932999589105
896,0.8199315633313708
897,0.4554975638247556
898,0.4441775402473474
899,0.831097554469714
900,0.8381233135807024
901,0.4934365862393122
902,0.6621988697280218
903,0.182526847892419
904,0.5855532061933876
905,0.40609773769467356
906,0.4776195944305035
907,0.6518254801601066
908,0.3541725327721299
909,0.38991080376479886
910,0.7953073608383411
911,0.618960295084352
912,0.7306720093249338
913,0.7458472696795021
914,0.8590000237728258
915,0.765695701015153
916,0.6052869629733544
917,0.654255759690198
918,0.735560329291796
919,0.2894880868445962
920,0.504814830354909
921,0.2420658796341836
922,0.6846243082268434
923,0.6568845183724142
924,0.6084932583531933
925,0.5091726577907582
926,0.2682582637205139
927,0.7432019878495811
928,0.1269300152910481
929,0.8808285006264206
930,0.6937980044477188
931,0.7762557976579748
932,0.6610712456048411
933,0.6002224989551261
934,0.48781415230735475
935,0.8281251058327861
936,0.5571488037782459
937,0.6716281283597985
938,0.21471750028643952
939,0.38390636242511583
940,0.1281521469833137
941,0.5349160965162051
942,0.24827852973142964
943,0.7135266076124261
944,0.5023868592135267
945,0.8689852394005809
946,0.7412152272469351
947,0.22837716679322262
948,0.11112815450574753
949,0.5258356566077982
950,0.6967872767295445
951,0.7794958060939132
952,0.5373457011343304
953,0.3016221380875051
954,0.6258334357716374
955,0.3005855257196505
956,0.6603808771553843
957,0.6168946207047898
958,0.4824122727402509
959,0.8561255185665164
960,0.827827686749797
961,0.6401767073314587
962,0.7509597863486714
963,0.7762576125063755
964,0.4199803986329756
965,0.632996893884909
966,0.6731619065840427
967,0.5081751135633981
968,0.5725889743395292
969,0.1640588694494528
970,0.589419116927036
971,0.4313336747990481
972,0.183598309287026
973,0.6631420321646729
974,0.718598339177367
975,0.8216003435862267
976,0.08853698703514938
977,0.8412629853766571
978,0.8750980639112953
979,0.2941749023618694
980,0.5609413236343624
981,0.2840367153386003
982,0.5088949381844111
983,0.8217575183304691
984,0.5723959143705873
985,0.5653408553341923
986,0.1340405137583025
987,0.6157764445937901
988,0.3263982299350981
989,0.5111665583208685
990,0.7111857388154416
991,0.5889705605273473
992,0.42198793666480067
993,0.29540587705290494
994,0.48502383148082345
995,0.6785965754200709
996,0.5250161011020685
997,0.24694888045089627
998,0.3604529089468704
999,0.6155652302912805
1000,0.6398826208258758
1001,0.7861744129003038
1002,0.4047105838325853
1003,0.35877140798747664
1004,0.8953088545308905
1005,0.7762376007331575
1006,0.30590787854170126
1007,0.8316941535565211
1008,0.40853426350978234
1009,0.7922495903991882
1010,0.6716167161934307
1011,0.6481877352861263
1012,0.6529970469668861
1013,0.4943403119964827
1014,0.5658061536662372
1015,0.5363724606413318
1016,0.6634668831392165
1017,0.7332405968717405
1018,0.8503972034485718
1019,0.7449913540125146
1020,0.4453087598383334
1021,0.3322324753167211
1022,0.2170339669805547
1023,0.570478590825722
1024,0.3679302772939225
1025,0.7180747178485524
1026,0.6805021883614947
1027,0.7944770366243218
1028,0.30208927845150163
1029,0.568547768366589
1030,0.2043131641599366
1031,0.6131447674819658
1032,0.4961255374505215
1033,0.8542017376056582
1034,0.6412974404292767
1035,0.8530807554740528
1036,0.6471247598775017
1037,0.5847566131715745
1038,0.8773048712591427
1039,0.27679760389980673
1040,0.6915019136944595
1041,0.8427876765523408
1042,0.6156110771812285
1043,0.5156812274116197
1044,0.42658367886757426
1045,0.8088661548461659
1046,0.8354316158463632
1047,0.6838941432762541
1048,0.5952901547386366
1049,0.8226205829002415
1050,0.5369911495602332
1051,0.6897213748367094
1052,0.4672721299808018
1053,0.5575651546247895
1054,0.5220626596697123
1055,0.36819136859898705
1056,0.5838310596165248
1057,0.39680349544628674
1058,0.7244295373528556
1059,0.297246897848835
1060,0.6473202615701469
1061,0.8754650428631846
1062,0.5968185607233939
1063,0.6288763040393109
1064,0.8400563071471581
1065,0.4105149732874345
1066,0.6880480310058018
1067,0.8238029393278946
1068,0.5912136512155977
1069,0.5422331795759162
1070,0.7034809719641729
1071,0.49641127148682385
1072,0.7080611133924369
1073,0.37325209169192375
1074,0.24419172411769843
1075,0.8261423671741316
1076,0.34713923271456465
1077,0.7545986972156555
1078,0.15044343566849697
1079,0.720147473511593
1080,0.7823043020875144
1081,0.5398115715629294
1082,0.42962391907856246
1083,0.6305105589827185
1084,0.8186503982716532
1085,0.712759731995107
1086,0.6454045336951161
1087,0.5125778581686923
1088,0.5562507903393132
1089,0.7760556756837423
1090,0.6028026094021514
1091,0.8744644858808558
1092,0.3185571852689407
1093,0.7507468648127421
1094,0.36008281941655995
1095,0.29859455974439364
1096,0.6990066525253069
1097,0.5783072179792349
1098,0.6123462346063452
1099,0.4352287534005505
1100,0.6507628106169284
1101,0.50427123124984
1102,0.4675619926727532
1103,0.2579401480091465
1104,0.6377915720526005
1105,0.6331471526703102
1106,0.7481051921886942
1107,0.8593082635092992
1108,0.10391375281966242
1109,0.8501185461065757
1110,0.8017077954007913
1111,0.9118861209500843
1112,0.6906431962200227
1113,0.6694425987853722
1114,0.5969527202046265
1115,0.7295704706554548
1116,0.4093966055775417
1117,0.7310150562411813
1118,0.7814109546586794
1119,0.5965797245729698
1120,0.7321672641609266
1121,0.8275707254213902
1122,0.5838531373088196
1123,0.39430016012826014
1124,0.6288246110374612
1125,0.3759580064779667
1126,0.2992426117054429
1127,0.6744369144245139
1128,0.48512990642142806
1129,0.31955949043882226
1130,0.7464815590098053
1131,0.45843517828805175
1132,0.8801187866072016
1133,0.4562361850348416
1134,0.7048750889346199
1135,0.25477140872457965
1136,0.6180877039337961
1137,0.3087191337921562
1138,0.7574697963967209
1139,0.5797436501988441
1140,0.5946614234970213
1141,0.27347911090160165
1142,0.4841294312360466
1143,0.46752844828475837
1144,0.2276760277675387
1145,0.3791839104591181
1146,0.7938659100355808
1147,0.7220638285596334
1148,0.5838196000890704
1149,0.27443280353190425
1150,0.6366565772149432
1151,0.6422580055206625
1152,0.4684217900991725
1153,0.5130988634847137
1154,0.5367664039833925
1155,0.6389857731925449
1156,0.7212462881168579
1157,0.5194645884138029
1158,0.2441790007917195
1159,0.4849112923257453
1160,0.5777068642374225
1161,0.28440556225895675
1162,0.3691444248405453
1163,0.5895568418753403
1164,0.3716825812944844
1165,0.6904515780753702
1166,0.5388421705845503
1167,0.6217702555763611
1168,0.6967502768954484
1169,0.8804754361917054
1170,0.7027610432836432
1171,0.26646031045525365
1172,0.5437262968225451
1173,0.3252433919770143
1174,0.3083579183137939
1175,0.2117344082775857
1176,0.5221839407068841
1177,0.7715298684005708
1178,0.09602174081939115
1179,0.29122644785868684
1180,0.3417933781219638
1181,0.40350636591594496
1182,0.5076214774425363
1183,0.4648175828310219
1184,0.8320717522101634
1185,0.14485587244683845
1186,0.4734179910302771
1187,0.6738313127651944
1188,0.3840128273454868
1189,0.7715298684005708
1190,0.5285149980372723
1191,0.46815347909657695
1192,0.24198624545344585
1193,0.3242019095572659
1194,0.6358786410541155
1195,0.232042011611623
1196,0.7008837451859775
1197,0.8056062458103567
1198,0.2736569646033895
1199,0.779066243708022
1200,0.8091019245772638
1201,0.3201306392872098
1202,0.50937540192082
1203,0.7130949121435494
1204,0.10367651881229904
1205,0.8762895605050113
1206,0.701568710986218
1207,0.6401873833421119
1208,0.6437163049967695
1209,0.6845444905207806
1210,0.7466798191757217
1211,0.5589845764082407
1212,0.5278250042604538
1213,0.6908503132094922
1214,0.21950255487040068
1215,0.6922614088932945
1216,0.7232250872128806
1217,0.35496962355113143
1218,0.4472216185518893
1219,0.8526155401587795
1220,0.4678423183380869
1221,0.6878858145210449
1222,0.6024684191475559
1223,0.19932175792942705
1224,0.5158481686908624
1225,0.5122398417119008
1226,0.6044396027918552
1227,0.905841497461668
1228,0.27529864351717065
1229,0.3439372488128553
1230,0.3307117219936723
1231,0.5112357828329164
1232,0.7326226577254795
1233,0.7450878084707581
1234,0.26808468083670667
1235,0.7788506394987413
1236,0.5653363849188967
1237,0.3594610170633375
1238,0.7825859798323744
1239,0.7187551607857426
1240,0.7220638285596334
1241,0.7531722161970752
1242,0.29583381864286934
1243,0.7669278811378257
1244,0.700063239083382
1245,0.16836437026911585
1246,0.5904725993106507
1247,0.6527186482850688
1248,0.294082570377987
1249,0.45967774773362385
1250,0.8206507946747109
1251,0.3002952457871259
1252,0.22341685153017146
1253,0.6266278687600123
1254,0.8839766856087002
1255,0.3252433919770143
