,nerdiness
556,0.6595686357311448
557,0.33260087531859933
558,0.5581134103528173
559,0.5254942301596405
560,0.6642836733212595
561,0.7694218950302196
562,0.7977127001857652
563,0.19635947083736108
564,0.3383184944741651
565,0.16787375873545787
566,0.38795513799526
567,0.5078346805705095
568,0.5647473919513287
569,0.6689426388937433
570,0.5311951920696104
571,0.40932327543260705
572,0.895381780897
573,0.38959000560415963
574,0.4384107872070029
575,0.804709265235998
576,0.2511357443602556
577,0.4807234520656147
578,0.17307599491810918
579,0.5511156246570986
580,0.36699345634693353
581,0.5445756168485174
582,0.40331180143519685
583,0.7397262666930328
584,0.2295870597475562
585,0.8089473750162819
586,0.6994452073301419
587,0.7651051019847732
588,0.25742047649073396
589,0.20050296978602808
590,0.8604924844111418
591,0.8589860437063997
592,0.6233577693547606
593,0.580585584304386
594,0.7928121100732426
595,0.8372175777165695
596,0.686696222159641
597,0.2516772483392525
598,0.677676016135966
599,0.5485604114844472
600,0.5106113687819415
601,0.7147245036931226
602,0.638695507351731
603,0.5219804362698165
604,0.7192323065882168
605,0.12292932391908395
606,0.9003437835683177
607,0.8270857665003882
608,0.8823183080417003
609,0.6963212935222479
610,0.2680832431330395
611,0.2671836793731485
612,0.6583395631271148
613,0.700330671894838
614,0.4994944451883125
615,0.26974529197172065
616,0.8933278998222286
617,0.5337162984239586
618,0.2331186307853361
619,0.10952750848858435
620,0.5486660158421397
621,0.8551798833783891
622,0.668632825559745
623,0.7719931368622959
624,0.5086570439977712
625,0.5151143378955031
626,0.10796159201892451
627,0.4388472857569858
628,0.06132287865771858
629,0.09369141906455696
630,0.6426303688487032
631,0.14386558017263815
632,0.3109767683657496
633,0.6929718471166523
634,0.3019504379816241
635,0.7765823826139182
636,0.8492983624966551
637,0.6847804392404524
638,0.1089820555659841
639,0.9023216436169611
640,0.8720734244127227
641,0.5675598127385665
642,0.8123946985842325
643,0.7043072922834045
644,0.09367438504979402
645,0.9423632968389756
646,0.35192966660977104
647,0.5210017896186564
648,0.6811745824926468
649,0.6724206515072995
650,0.7329552224580126
651,0.08673407232693574
652,0.7423512027369065
653,0.6223281930608825
654,0.08361800996888931
655,0.6979803173869755
656,0.8950543028800628
657,0.4083012346051372
658,0.5342097570308145
659,0.7681747748616549
660,0.4314058264657934
661,0.4989408489980436
662,0.5707013698485061
663,0.39981610018678365
664,0.6209395831179308
665,0.3757711183530507
666,0.759885335193874
667,0.5761512880051655
668,0.6438496949205118
669,0.54582209857969
670,0.7391529728133867
671,0.487196716110974
672,0.35867090167271737
673,0.13683698454583593
674,0.851289275760276
675,0.5034537935212282
676,0.7768407220530472
677,0.4500938702860056
678,0.7440799168955753
679,0.6054629681115745
680,0.9064786662796908
681,0.3742509868287243
682,0.7687504612026563
683,0.25782847168053064
684,0.628137988427111
685,0.8189364568542778
686,0.7029271350383967
687,0.6863692603719791
688,0.42977724445152515
689,0.48176116124319224
690,0.7295399519840601
691,0.5044818732600059
692,0.8476578876273831
693,0.3556046766019925
694,0.4534481261061088
695,0.5296018432596884
696,0.15961044174622607
697,0.20879191341010206
698,0.7411795725225673
699,0.858392496864267
700,0.8977180707504173
701,0.6349076247433971
702,0.9177636952334697
703,0.40908262845105625
704,0.539357984427987
705,0.23971205117031688
706,0.7510446379623726
707,0.5992189591225889
708,0.90768594854178
709,0.6373407548126918
710,0.7730269063577336
711,0.675264300249982
712,0.2710973024679926
713,0.530268509926355
714,0.35368771883909395
715,0.37804376318208893
716,0.5264463267301459
717,0.5948031236627099
718,0.8685780580621555
719,0.3842739076689659
720,0.6104306424303761
721,0.5854931245508969
722,0.7381925689060075
723,0.8090514403025812
724,0.2440166349190964
725,0.445247370071076
726,0.7772535179918307
727,0.9072799000790718
728,0.8553814413331499
729,0.2152940519057568
730,0.2844025275660825
731,0.079241142017142
732,0.8959862312926387
733,0.7357115850175021
734,0.08368986263454786
735,0.8982308424703657
736,0.12278046692033705
737,0.0948123604137836
738,0.8488848993555248
739,0.04930147441989576
740,0.04779956558059067
741,0.6277965983148469
742,0.55140762762134
743,0.7521278317486947
744,0.21640557294499785
745,0.11864105106721601
746,0.5672236662981307
747,0.15336325941706272
748,0.6860030470174817
749,0.673961001652407
750,0.39097202142536974
751,0.8404880078441753
752,0.15930592807185004
753,0.6210273603914183
754,0.16933730542623157
755,0.35413032681950946
756,0.7601442479100617
757,0.7706725402921908
758,0.5902379573765253
759,0.39099428346309745
760,0.852709577134874
761,0.43954713214453106
762,0.7310215647165462
763,0.7736521207341384
764,0.29472947541030087
765,0.8631114841013646
766,0.8465835895231061
767,0.359881484193096
768,0.6581657044062695
769,0.2641260405480413
770,0.30587463957354727
771,0.9457852113490078
772,0.43447956406399846
773,0.08877696640052758
774,0.7523918073336442
775,0.6051136445435011
776,0.9535877155592813
777,0.5182945946775681
778,0.1918682664414658
779,0.5062488633578336
780,0.786590746347018
781,0.3569299016881891
782,0.8473899140298377
783,0.24738061937065633
784,0.8499402515574564
785,0.418184216518813
786,0.3705184731018472
787,0.6551590278935836
788,0.7771458418610403
789,0.0769620377148245
790,0.6161819264928095
791,0.5812819534956112
792,0.4377423398568874
793,0.7138910114153361
794,0.8492511878333485
795,0.05079596445722559
796,0.6592356547583459
797,0.7175566847710386
798,0.29696160468472965
799,0.8495487243915828
800,0.5844606786446017
801,0.6486648094569979
802,0.7230175652190849
803,0.5382189195178434
804,0.15201239556246549
805,0.2297749780570358
806,0.6833967956861766
807,0.1826856976354387
808,0.15650785685177263
809,0.24462972993907964
810,0.565765762049439
811,0.26413803146161
812,0.6683626973853044
813,0.6412816785384946
814,0.8626112452630812
815,0.764389210566392
816,0.620372351204682
817,0.3207330132585456
818,0.23355121754102937
819,0.8332595884470729
820,0.22393678923774407
821,0.7803719294209278
822,0.468025431251414
823,0.5042683069958748
824,0.4486750131169095
825,0.8229918711707312
826,0.9259098388765156
827,0.28703121136206194
828,0.4183775922195103
829,0.39559998154362547
830,0.8698083031105824
831,0.7260215835320052
832,0.7242086773951272
833,0.7451108681373553
834,0.06416801861342004
835,0.40214036776643985
836,0.5142748222581098
837,0.7366763262715219
838,0.7045012314959118
839,0.5943799941731673
840,0.8492435430265433
841,0.6617873873712421
842,0.5990286365229539
843,0.6166815537430318
844,0.5050202560918409
845,0.4981523360307561
846,0.7072780255154701
847,0.6503476680239886
848,0.19921252028619577
849,0.23692733498159738
850,0.817167049706632
851,0.5830379726133144
852,0.3809744298095059
853,0.6967170144606681
854,0.45914641895304004
855,0.8986364591127023
856,0.5926544470545182
857,0.33895983225982373
858,0.7336372855888826
859,0.8023451582192301
860,0.4575566709188257
861,0.5554555100843265
862,0.14240785415605395
863,0.5787348184895045
864,0.37643944669210444
865,0.7744201580321142
866,0.9188727327090106
867,0.13868832802422418
868,0.535077810994024
869,0.44634520575538605
870,0.7825919218001283
871,0.7786708337284701
872,0.8846610105306617
873,0.6348893527861883
874,0.8828434820072765
875,0.6316345957531827
876,0.6711835648156784
877,0.5533486516813916
878,0.8497371015079551
879,0.6968695605914519
880,0.05748442648123692
881,0.6527268723903421
882,0.859151350976116
883,0.47575160076217465
884,0.849595438458521
885,0.7874332173133783
886,0.947399284112645
887,0.8462088521767295
888,0.07490649849105423
889,0.8824323203733094
890,0.8300586829887644
891,0.5026130299232827
892,0.19413864099326053
893,0.727830888944507
894,0.17443302395230922
895,0.41457686718513465
896,0.8689663635405297
897,0.4628187022897919
898,0.44400045139605954
899,0.8702008882284101
900,0.8797270404815705
901,0.4053204242372181
902,0.6524170745253375
903,0.12150504111453375
904,0.6629823074606135
905,0.39914943352011695
906,0.4571371129700996
907,0.726839849348153
908,0.10802833331772888
909,0.23594965364648846
910,0.8033088579071763
911,0.6675741900564104
912,0.8378679176204251
913,0.6842021427067708
914,0.9158911969815956
915,0.7644352969185381
916,0.6640908099336439
917,0.7520846720062192
918,0.776814953823572
919,0.12418510691565392
920,0.49293874982068314
921,0.18207682419100393
922,0.6796433687912277
923,0.5595263862539368
924,0.5979108987815425
925,0.549091336682458
926,0.2387573341789524
927,0.721835286241774
928,0.09370029165226147
929,0.8711723928911385
930,0.5932017238195115
931,0.7830648007361588
932,0.703849381869473
933,0.6177717374679671
934,0.30498849671825545
935,0.8633422977940907
936,0.5747858818460623
937,0.770065608175975
938,0.07147340386082822
939,0.33412439184980386
940,0.08705990706094881
941,0.5160240284431018
942,0.19984718476981303
943,0.7353028379896474
944,0.4343145474246428
945,0.8678986876046384
946,0.7454222624194081
947,0.06339729861946113
948,0.08297799865924636
949,0.6194634117585208
950,0.7466295027596251
951,0.8685851339463774
952,0.4338243494762628
953,0.240284374469552
954,0.6056394851012423
955,0.11010042946769605
956,0.6452180782133302
957,0.5792635844345512
958,0.37604763226364407
959,0.8593788945672075
960,0.8203804319822622
961,0.6116483640944774
962,0.7733928503449122
963,0.7835167837150486
964,0.1807526697931344
965,0.6508439824695792
966,0.6559415542459472
967,0.5436453260820119
968,0.6112275252378495
969,0.16943130065430348
970,0.41060589634531736
971,0.49666728441052116
972,0.11002750993236388
973,0.677149658874514
974,0.724902116110711
975,0.8716241111706143
976,0.059281132774190524
977,0.8630325570526752
978,0.9324397343910286
979,0.34188789825557375
980,0.6043711307624521
981,0.22513079080739762
982,0.45696328603410175
983,0.8706690071829963
984,0.38021673995211874
985,0.478461004272305
986,0.14551464919951537
987,0.5597716325259787
988,0.3786169032639384
989,0.5358600969489585
990,0.6869665003742611
991,0.6612416251297569
992,0.431824995904208
993,0.17393688033949672
994,0.24704096389073357
995,0.8048187463705369
996,0.36414647627505287
997,0.12353819549747092
998,0.3543599463603746
999,0.6320427538451425
1000,0.6743633780776683
1001,0.787250697012543
1002,0.23184608139595617
1003,0.1396421250397386
1004,0.9029511709686965
1005,0.7736685933112984
1006,0.2799094728768014
1007,0.832634972461696
1008,0.24830728704312546
1009,0.7630407243428049
1010,0.7991386717030005
1011,0.6344606695966398
1012,0.665892838976001
1013,0.5652762016154987
1014,0.4658593816200652
1015,0.46862769844692514
1016,0.6325496919092265
1017,0.7450743094029443
1018,0.9049889166104744
1019,0.7064386872238194
1020,0.3111803814074508
1021,0.35351766580093846
1022,0.23219130896066478
1023,0.5974029207218242
1024,0.2629317076558997
1025,0.7923160905167302
1026,0.4547078658488662
1027,0.8873968889828531
1028,0.12483077669676272
1029,0.4721916063034881
1030,0.1373804732331698
1031,0.6952752715254453
1032,0.4961965015894881
1033,0.8144692995244541
1034,0.5657778600187774
1035,0.8226529759738958
1036,0.6746525617758677
1037,0.3707798822155635
1038,0.8014865032321188
1039,0.1022728049102629
1040,0.7252879211178768
1041,0.8898865176369098
1042,0.5362581654492417
1043,0.43254452567114904
1044,0.3832804422178477
1045,0.8661107252759974
1046,0.8545981301462992
1047,0.6285880720253753
1048,0.7016984056775281
1049,0.8843041871727553
1050,0.42266565461177796
1051,0.7453650018895298
1052,0.6102733023056826
1053,0.6391969067180993
1054,0.590505707599843
1055,0.3175474841507635
1056,0.5816436182724131
1057,0.5873764262107567
1058,0.5750370598428612
1059,0.14495179542227024
1060,0.6660335804486408
1061,0.9091286283533669
1062,0.6314057042762257
1063,0.7289217795617944
1064,0.8580760445191666
1065,0.5177506946305833
1066,0.7068761357078878
1067,0.735935088851015
1068,0.5991929939310467
1069,0.5341120556203052
1070,0.7914311416356048
1071,0.4857907070069117
1072,0.697318820597744
1073,0.44034727620188185
1074,0.2651393383203169
1075,0.8469747150279279
1076,0.3816148190593334
1077,0.7035071596025047
1078,0.030035784998263076
1079,0.6656142600348613
1080,0.8502159351572997
1081,0.5329962621686603
1082,0.3234360544589228
1083,0.7000911090595309
1084,0.8805869684288652
1085,0.7132316327901557
1086,0.716179177228987
1087,0.6153929099472033
1088,0.5762216758542321
1089,0.7745168525563502
1090,0.56476623758634
1091,0.9206309377036467
1092,0.2994361776781973
1093,0.7726112011951979
1094,0.27544246817193496
1095,0.26826391591935367
1096,0.7732476601657066
1097,0.6291825239066665
1098,0.7145247666667863
1099,0.4664363284811747
1100,0.3458147091384802
1101,0.4250605139842885
1102,0.4341686199446862
1103,0.2235704626629698
1104,0.68890318534537
1105,0.5050112066304163
1106,0.7564001309110001
1107,0.9173908407287855
1108,0.06980627468756388
1109,0.9192807996045568
1110,0.8815623673525899
1111,0.939211815463595
1112,0.7415483624045262
1113,0.538304365973171
1114,0.6442231023588488
1115,0.7796790667881925
1116,0.37713228035544777
1117,0.7600769370739157
1118,0.6723611708642628
1119,0.6377747360022697
1120,0.7336685443179073
1121,0.8206511724620483
1122,0.46222561089535885
1123,0.44345961328273037
1124,0.5479585085231021
1125,0.3642311662843533
1126,0.253652054648337
1127,0.7076566384042452
1128,0.5277257252973558
1129,0.1248068915039432
1130,0.7123792119602971
1131,0.4259315852898075
1132,0.9132838677828817
1133,0.4823544710484979
1134,0.7605684160923717
1135,0.3283479905833815
1136,0.6271447747648183
1137,0.2825166490571293
1138,0.8204607595075282
1139,0.6430923945046061
1140,0.5613508801020425
1141,0.1276192695554413
1142,0.3884197265053835
1143,0.1658612433695931
1144,0.09335448908740085
1145,0.3617718197539568
1146,0.8620018894797226
1147,0.7679061025318235
1148,0.5699853317969171
1149,0.19163032381077763
1150,0.5702507019037829
1151,0.660446152089032
1152,0.5993232312057069
1153,0.34082692783559726
1154,0.5581726894978817
1155,0.6404270912434176
1156,0.7741866202990497
1157,0.5339844821814755
1158,0.07280057361985061
1159,0.54658097284889
1160,0.4458220086956793
1161,0.24258892396156592
1162,0.2847389149603147
1163,0.6468458058053156
1164,0.2766195255145139
1165,0.7129475773951767
1166,0.5152433989053659
1167,0.7380813148696087
1168,0.526074509763613
1169,0.9139961265162501
1170,0.769762845336818
1171,0.3173522247844901
1172,0.5626553199478294
1173,0.17614858890086796
1174,0.14681392429381823
1175,0.061798093004146466
1176,0.5744621454626105
1177,0.8288633933088366
1178,0.0823471227972084
1179,0.2574379732828211
1180,0.40166468709127606
1181,0.4307209461790789
1182,0.539349748913578
1183,0.5660799494748439
1184,0.8383161618993578
1185,0.20726693753635553
1186,0.5619629713918841
1187,0.7504424420990904
1188,0.4393274025683229
1189,0.8288633933088366
1190,0.5627511987546593
1191,0.3426959676485833
1192,0.21084094887037955
1193,0.3456809777406065
1194,0.6258290171881353
1195,0.0465727119050286
1196,0.6951704013073345
1197,0.7975909956226176
1198,0.21048542354782498
1199,0.7846334432632603
1200,0.8543751005671473
1201,0.29336616347076794
1202,0.40435564268537294
1203,0.7164802816773194
1204,0.06762331555195196
1205,0.941410576766652
1206,0.6440276917264591
1207,0.4773203571892046
1208,0.7537516957168439
1209,0.7134264288324245
1210,0.8523210100112534
1211,0.6845507170206556
1212,0.5237241335202248
1213,0.581754464080429
1214,0.240619333451743
1215,0.4568564504888295
1216,0.5070094948444538
1217,0.3535555442013009
1218,0.47128533517809273
1219,0.8631488574237068
1220,0.41660088756270514
1221,0.6675692257886245
1222,0.6303198460357184
1223,0.15602223820920894
1224,0.5321248361849215
1225,0.43536187482586336
1226,0.7019784713356053
1227,0.9534276447514264
1228,0.3198423439407188
1229,0.09803117729140333
1230,0.3881283583100618
1231,0.4768549044580359
1232,0.7830929431816042
1233,0.7340281641023206
1234,0.21695362381811956
1235,0.7595947351641756
1236,0.5639622446437847
1237,0.371873397111838
1238,0.7714720082396443
1239,0.7846813411913186
1240,0.7685727691984902
1241,0.7858050195522125
1242,0.26145359403026164
1243,0.6279317901923797
1244,0.7063576242655909
1245,0.08515005631442908
1246,0.5445032406333036
1247,0.6161174954293261
1248,0.36282729435034367
1249,0.3767506467493549
1250,0.8753012983517406
1251,0.22032504932998223
1252,0.18116944767143714
1253,0.5950837012529328
1254,0.9481340302952432
1255,0.1754819222342013
1256,0.9178207443514849
1257,0.9121735733453301
1258,0.4849918777709177
